Traffik,Bandwith,Throughput,Link Utilization,Delay,Jitter,Packet Loss,Kongesti Label
400,1000,400,0.4,29.188028,0.178,0,tidak kongesti
400,1000,412,0.412,28.830928,0.214,0,tidak kongesti
400,1000,400,0.4,29.706252,0.245,0,tidak kongesti
400,1000,400,0.4,29.052885,0.292,0,tidak kongesti
400,1000,400,0.4,29.607147,0.319,0,tidak kongesti
400,1000,400,0.4,29.213861,0.284,0,tidak kongesti
400,1000,400,0.4,29.996723,0.326,0,tidak kongesti
400,1000,400,0.4,29.473191,0.221,0,tidak kongesti
400,1000,412,0.412,29.546315,0.211,0,tidak kongesti
400,1000,400,0.4,28.825131,0.252,0,tidak kongesti
400,1000,400,0.4,29.608544,0.239,0,tidak kongesti
400,1000,400,0.4,29.587592,0.184,0,tidak kongesti
400,1000,412,0.412,29.417527,0.126,0,tidak kongesti
400,1000,400,0.4,28.793633,0.132,0,tidak kongesti
400,1000,400,0.4,29.746062,0.113,0,tidak kongesti
400,1000,400,0.4,29.558537,0.106,0,tidak kongesti
400,1000,400,0.4,29.324918,0.195,0,tidak kongesti
400,1000,412,0.412,28.894624,0.085,0,tidak kongesti
400,1000,400,0.4,29.621604,0.063,0,tidak kongesti
400,1000,400,0.4,29.798234,0.155,0,tidak kongesti
400,1000,400,0.4,28.758991,0.179,0,tidak kongesti
400,1000,400,0.4,29.903415,0.216,0,tidak kongesti
400,1000,400,0.4,29.577674,0.254,0,tidak kongesti
400,1000,400,0.4,29.332675,0.234,0,tidak kongesti
400,1000,412,0.412,29.420612,0.205,0,tidak kongesti
400,1000,400,0.4,29.623211,0.283,0,tidak kongesti
400,1000,400,0.4,29.471445,0.307,0,tidak kongesti
400,1000,400,0.4,28.965373,0.199,0,tidak kongesti
400,1000,400,0.4,28.990377,0.248,0,tidak kongesti
400,1000,400,0.4,30.043726,0.237,0,tidak kongesti
800,1000,811,0.811,14.679498,0.268,0,kongesti
800,1000,811,0.811,14.934698,0.351,0,kongesti
800,1000,800,0.8,14.564958,0.256,0,tidak kongesti
800,1000,800,0.8,14.804444,0.299,0,tidak kongesti
800,1000,811,0.811,14.189285,0.351,0,kongesti
800,1000,800,0.8,14.672653,0.231,0,tidak kongesti
800,1000,800,0.8,14.992457,0.241,0,tidak kongesti
800,1000,800,0.8,14.419967,0.105,0,tidak kongesti
800,1000,800,0.8,15.183893,0.276,0,tidak kongesti
800,1000,800,0.8,15.048749,0.289,0,tidak kongesti
800,1000,800,0.8,14.385465,0.382,0,tidak kongesti
800,1000,800,0.8,14.971784,0.253,0,tidak kongesti
800,1000,800,0.8,14.291319,0.285,0,tidak kongesti
800,1000,811,0.811,14.495605,0.339,0,kongesti
800,1000,811,0.811,15.099105,0.285,0,kongesti
800,1000,800,0.8,14.206601,0.251,0,tidak kongesti
800,1000,800,0.8,15.390763,0.279,0,tidak kongesti
800,1000,800,0.8,14.407884,0.246,0,tidak kongesti
800,1000,800,0.8,14.759257,0.261,0,tidak kongesti
800,1000,800,0.8,14.819809,0.278,0,tidak kongesti
800,1000,800,0.8,14.685993,0.215,0,tidak kongesti
800,1000,811,0.811,14.090803,0.232,0,kongesti
800,1000,800,0.8,15.181658,0.286,0,tidak kongesti
800,1000,800,0.8,14.366259,0.296,0,tidak kongesti
800,1000,800,0.8,14.828124,0.289,0,tidak kongesti
800,1000,800,0.8,14.684456,0.242,0,tidak kongesti
800,1000,800,0.8,14.370729,0.304,0,tidak kongesti
800,1000,800,0.8,14.650862,0.233,0,tidak kongesti
800,1000,800,0.8,15.248846,0.182,0,tidak kongesti
800,1000,800,0.8,14.349636,0.224,0,tidak kongesti
800,1000,811,0.811,14.525427,0.125,0,kongesti
800,1000,811,0.811,14.700526,0.233,0,kongesti
800,1000,800,0.8,14.761771,0.217,0,tidak kongesti
800,1000,800,0.8,15.283557,0.248,0,tidak kongesti
800,1000,800,0.8,14.182575,0.265,0,tidak kongesti
800,1000,800,0.8,15.293754,0.341,0,tidak kongesti
800,1000,800,0.8,14.690951,0.217,0,tidak kongesti
800,1000,811,0.811,15.384548,0.291,0,kongesti
800,1000,800,0.8,13.993444,0.274,0,tidak kongesti
800,1000,800,0.8,14.491554,0.311,0,tidak kongesti
800,1000,800,0.8,14.473256,0.235,0,tidak kongesti
800,1000,800,0.8,14.924083,0.238,0,tidak kongesti
800,1000,800,0.8,14.772736,0.249,0,tidak kongesti
800,1000,800,0.8,14.374082,0.307,0,tidak kongesti
800,1000,800,0.8,15.317151,0.304,0,tidak kongesti
800,1000,800,0.8,14.116575,0.265,0,tidak kongesti
800,1000,811,0.811,14.700527,0.282,0,kongesti
800,1000,800,0.8,15.090305,0.293,0,tidak kongesti
800,1000,800,0.8,14.033603,0.249,0,tidak kongesti
800,1000,800,0.8,15.100991,0.258,0,tidak kongesti
800,1000,800,0.8,15.022001,0.288,0,tidak kongesti
800,1000,811,0.811,14.161203,0.353,0,kongesti
800,1000,800,0.8,15.278459,0.226,0,tidak kongesti
800,1000,800,0.8,14.177337,0.248,0,tidak kongesti
800,1000,800,0.8,14.829377,0.304,0,tidak kongesti
800,1000,800,0.8,14.931975,0.136,0,tidak kongesti
800,1000,800,0.8,15.149252,0.217,0,tidak kongesti
800,1000,800,0.8,14.012651,0.149,0,tidak kongesti
800,1000,800,0.8,15.296687,0.129,0,tidak kongesti
800,1000,800,0.8,14.436162,0.267,0,tidak kongesti
1200,1000,976,0.976,12.099753,2.351,11,kongesti berat
1200,1000,976,0.976,12.096331,2.138,11,kongesti berat
1200,1000,964,0.964,12.096191,2.332,11,kongesti berat
1200,1000,976,0.976,12.217855,2.337,9,kongesti berat
1200,1000,976,0.976,12.122801,2.315,9,kongesti berat
1200,1000,964,0.964,11.943797,2.323,9,kongesti berat
1200,1000,976,0.976,12.101709,2.511,10,kongesti berat
1200,1000,964,0.964,12.188731,2.296,10.5,kongesti berat
1200,1000,976,0.976,12.004978,2.342,10.4,kongesti berat
1200,1000,976,0.976,12.090814,2.434,9.7,kongesti berat
1200,1000,964,0.964,12.193899,2.302,9.8,kongesti berat
1200,1000,976,0.976,12.020204,2.374,9,kongesti berat
1200,1000,964,0.964,12.071537,2.246,8.9,kongesti berat
1200,1000,976,0.976,12.255918,2.391,8.9,kongesti berat
1200,1000,976,0.976,12.092568,2.395,11,kongesti berat
1200,1000,964,0.964,11.944076,2.299,11,kongesti berat
1200,1000,976,0.976,12.094096,2.298,11,kongesti berat
1200,1000,976,0.976,12.191455,2.306,11,kongesti berat
1200,1000,964,0.964,12.096122,2.306,11,kongesti berat
1200,1000,976,0.976,12.002324,2.299,11,kongesti berat
1200,1000,964,0.964,12.252915,2.297,11,kongesti berat
1200,1000,976,0.976,11.942401,2.289,8.7,kongesti berat
1200,1000,976,0.976,12.247886,2.294,8.6,kongesti berat
1200,1000,964,0.964,11.940794,2.321,8.6,kongesti berat
1200,1000,976,0.976,12.177906,2.303,10,kongesti berat
1200,1000,964,0.964,12.011194,2.293,10,kongesti berat
1200,1000,976,0.976,12.102547,2.308,9,kongesti berat
1200,1000,976,0.976,12.148502,2.361,11,kongesti berat
1200,1000,964,0.964,12.035293,2.285,11,kongesti berat
1200,1000,976,0.976,12.218483,2.298,11,kongesti berat
1200,1000,964,0.964,12.136751,2.296,11,kongesti berat
1200,1000,976,0.976,11.934578,2.295,11,kongesti berat
1200,1000,976,0.976,12.252287,2.291,9,kongesti berat
1200,1000,964,0.964,12.127253,2.326,9,kongesti berat
1200,1000,976,0.976,11.908388,2.308,9,kongesti berat
1200,1000,976,0.976,12.197252,2.301,11,kongesti berat
1200,1000,964,0.964,11.996108,2.309,11,kongesti berat
1200,1000,976,0.976,12.100947,2.215,11,kongesti berat
1200,1000,964,0.964,12.092211,2.298,11,kongesti berat
1200,1000,976,0.976,12.099264,2.332,11,kongesti berat
1200,1000,976,0.976,12.203049,2.295,11,kongesti berat
1200,1000,964,0.964,11.982349,2.298,11,kongesti berat
1200,1000,976,0.976,12.258992,2.357,10,kongesti berat
1200,1000,964,0.964,11.935416,2.303,10,kongesti berat
1200,1000,976,0.976,12.100451,2.295,9,kongesti berat
1200,1000,964,0.964,12.177766,2.411,11,kongesti berat
1200,1000,976,0.976,12.025023,2.321,11,kongesti berat
1200,1000,964,0.964,12.282598,2.289,11,kongesti berat
1200,1000,976,0.976,11.897982,2.303,11,kongesti berat
1200,1000,976,0.976,12.090045,2.299,11,kongesti berat
1200,1000,964,0.964,12.194737,2.305,9,kongesti berat
1200,1000,976,0.976,11.998483,2.312,9,kongesti berat
1200,1000,964,0.964,12.098845,2.284,9,kongesti berat
1200,1000,976,0.976,12.193062,2.304,11,kongesti berat
1200,1000,964,0.964,11.999461,2.309,11,kongesti berat
1200,1000,976,0.976,12.089556,2.411,11,kongesti berat
1200,1000,976,0.976,12.104363,2.303,11,kongesti berat
1200,1000,964,0.964,12.188032,2.315,11,kongesti berat
1200,1000,976,0.976,12.141728,2.186,11,kongesti berat
1200,1000,964,0.964,11.952947,2.293,11,kongesti berat
1600,1000,976,0.976,12.239221,4.745,27,kongesti berat
1600,1000,964,0.964,12.298515,4.783,27,kongesti berat
1600,1000,976,0.976,11.754661,4.748,27,kongesti berat
1600,1000,964,0.964,12.101423,4.754,34,kongesti berat
1600,1000,976,0.976,12.087595,4.841,30,kongesti berat
1600,1000,976,0.976,12.089271,4.747,27,kongesti berat
1600,1000,964,0.964,12.113017,4.736,27,kongesti berat
1600,1000,976,0.976,12.087385,4.842,27,kongesti berat
1600,1000,964,0.964,12.077887,4.746,27,kongesti berat
1600,1000,976,0.976,12.431214,4.758,29,kongesti berat
1600,1000,976,0.976,11.782598,4.788,30,kongesti berat
1600,1000,964,0.964,12.087734,4.747,27,kongesti berat
1600,1000,976,0.976,12.085639,4.746,27,kongesti berat
1600,1000,964,0.964,12.091925,4.754,27,kongesti berat
1600,1000,976,0.976,12.264852,4.764,27,kongesti berat
1600,1000,976,0.976,12.097233,4.737,27,kongesti berat
1600,1000,964,0.964,12.255214,4.739,31,kongesti berat
1600,1000,976,0.976,11.778268,4.749,31,kongesti berat
1600,1000,964,0.964,12.282661,4.753,31,kongesti berat
1600,1000,976,0.976,12.064827,4.755,31,kongesti berat
1600,1000,976,0.976,12.089899,4.753,27,kongesti berat
1600,1000,964,0.964,12.234402,4.747,27,kongesti berat
1600,1000,976,0.976,11.818426,4.738,27,kongesti berat
1600,1000,964,0.964,12.240058,4.766,28,kongesti berat
1600,1000,976,0.976,12.101074,4.746,28,kongesti berat
1600,1000,976,0.976,11.954058,4.751,27,kongesti berat
1600,1000,964,0.964,12.088852,4.753,27,kongesti berat
1600,1000,976,0.976,12.239919,4.746,34,kongesti berat
1600,1000,976,0.976,11.942464,4.751,34,kongesti berat
1600,1000,964,0.964,12.098071,4.008,27,kongesti berat
1600,1000,976,0.976,12.400624,4.748,27,kongesti berat
1600,1000,964,0.964,11.946306,4.754,27,kongesti berat
1600,1000,976,0.976,11.968934,4.841,27,kongesti berat
1600,1000,976,0.976,12.241246,4.747,27,kongesti berat
1600,1000,964,0.964,11.221946,4.736,27,kongesti berat
1600,1000,976,0.976,11.956083,4.842,27,kongesti berat
1600,1000,964,0.964,12.108687,4.746,27,kongesti berat
1600,1000,976,0.976,12.093461,4.758,27,kongesti berat
1600,1000,976,0.976,12.080681,4.788,30,kongesti berat
1600,1000,964,0.964,12.099817,4.747,30,kongesti berat
1600,1000,976,0.976,12.091226,4.746,34,kongesti berat
1600,1000,976,0.976,12.094928,4.754,27,kongesti berat
1600,1000,964,0.964,12.243974,4.751,27,kongesti berat
1600,1000,976,0.976,11.945607,4.753,27,kongesti berat
1600,1000,964,0.964,12.255424,4.746,31,kongesti berat
1600,1000,976,0.976,11.955943,4.751,27,kongesti berat
1600,1000,976,0.976,12.083893,4.008,27,kongesti berat
1600,1000,964,0.964,12.097024,4.748,27,kongesti berat
1600,1000,976,0.976,12.095137,4.754,28,kongesti berat
1600,1000,964,0.964,12.091995,4.841,28,kongesti berat
1600,1000,976,0.976,12.095627,4.747,27,kongesti berat
1600,1000,976,0.976,12.198992,4.736,27,kongesti berat
1600,1000,964,0.964,11.994426,4.842,34,kongesti berat
1600,1000,976,0.976,12.095556,4.746,34,kongesti berat
1600,1000,964,0.964,12.251862,4.758,27,kongesti berat
1600,1000,976,0.976,11.947842,4.753,27,kongesti berat
1600,1000,976,0.976,12.201157,4.746,27,kongesti berat
1600,1000,964,0.964,11.991982,4.751,27,kongesti berat
1600,1000,976,0.976,12.091017,4.008,27,kongesti berat
1600,1000,976,0.976,12.107849,4.748,27,kongesti berat
2000,1000,964,0.964,12.103418,6.238,47,kongesti berat
2000,1000,976,0.976,12.133101,6.192,47,kongesti berat
2000,1000,964,0.964,12.049716,6.244,42,kongesti berat
2000,1000,976,0.976,12.189881,6.209,42,kongesti berat
2000,1000,976,0.976,12.005989,6.213,46,kongesti berat
2000,1000,964,0.964,12.093718,6.257,47,kongesti berat
2000,1000,976,0.976,12.104047,6.219,42,kongesti berat
2000,1000,976,0.976,12.102021,6.165,42,kongesti berat
2000,1000,964,0.964,12.080929,6.312,42,kongesti berat
2000,1000,976,0.976,12.101602,6.219,42,kongesti berat
2000,1000,964,0.964,12.096853,6.222,42,kongesti berat
2000,1000,976,0.976,12.094338,6.171,42,kongesti berat
2000,1000,976,0.976,12.097972,6.231,42,kongesti berat
2000,1000,964,0.964,12.089659,6.234,42,kongesti berat
2000,1000,976,0.976,12.097412,6.224,50,kongesti berat
2000,1000,964,0.964,12.106072,6.219,48,kongesti berat
2000,1000,976,0.976,12.086656,6.347,48,kongesti berat
2000,1000,976,0.976,12.131913,6.217,42,kongesti berat
2000,1000,964,0.964,12.059348,6.223,47,kongesti berat
2000,1000,976,0.976,12.093541,6.219,47,kongesti berat
2000,1000,964,0.964,12.103348,6.214,42,kongesti berat
2000,1000,976,0.976,12.096434,6.215,42,kongesti berat
2000,1000,976,0.976,12.088472,6.222,47,kongesti berat
2000,1000,964,0.964,12.241146,6.212,47,kongesti berat
2000,1000,976,0.976,11.950953,6.228,42,kongesti berat
2000,1000,964,0.964,12.096015,6.224,42,kongesti berat
2000,1000,976,0.976,12.799117,6.226,47,kongesti berat
2000,1000,976,0.976,11.394665,6.225,47,kongesti berat
2000,1000,964,0.964,12.097272,6.223,42,kongesti berat
2000,1000,976,0.976,12.093578,6.228,42,kongesti berat
2000,1000,964,0.964,12.092593,6.721,46,kongesti berat
2000,1000,976,0.976,12.093919,6.209,47,kongesti berat
2000,1000,976,0.976,12.289057,6.234,42,kongesti berat
2000,1000,964,0.964,11.910027,6.259,42,kongesti berat
2000,1000,976,0.976,12.097062,6.227,42,kongesti berat
2000,1000,976,0.976,12.238981,6.218,42,kongesti berat
2000,1000,964,0.964,11.949137,6.205,42,kongesti berat
2000,1000,976,0.976,12.095736,6.233,42,kongesti berat
2000,1000,964,0.964,12.101951,6.224,42,kongesti berat
2000,1000,976,0.976,14.315443,6.224,42,kongesti berat
2000,1000,976,0.976,12.096573,6.219,50,kongesti berat
2000,1000,964,0.964,12.110961,6.214,48,kongesti berat
2000,1000,976,0.976,12.078345,6.215,48,kongesti berat
2000,1000,964,0.964,12.095944,6.222,42,kongesti berat
2000,1000,976,0.976,12.100555,6.212,46,kongesti berat
2000,1000,976,0.976,12.092453,6.228,42,kongesti berat
2000,1000,964,0.964,12.103418,6.224,42,kongesti berat
2000,1000,976,0.976,12.242123,6.226,42,kongesti berat
2000,1000,976,0.976,11.945436,6.225,42,kongesti berat
2000,1000,964,0.964,12.094059,6.223,42,kongesti berat
2000,1000,976,0.976,12.098328,6.228,50,kongesti berat
2000,1000,964,0.964,12.096294,6.721,48,kongesti berat
2000,1000,976,0.976,12.093989,6.209,48,kongesti berat
2000,1000,976,0.976,12.095177,6.234,42,kongesti berat
2000,1000,964,0.964,12.094897,6.259,48,kongesti berat
2000,1000,976,0.976,12.097132,6.233,42,kongesti berat
2000,1000,964,0.964,12.097342,6.224,46,kongesti berat
2000,1000,976,0.976,12.095107,6.224,42,kongesti berat
2000,1000,964,0.964,12.128351,6.219,42,kongesti berat
2000,1000,976,0.976,12.064656,6.214,42,kongesti berat
400,1000,412,0.412,28.741462,0.174,0,tidak kongesti
400,1000,400,0.4,29.734188,0.181,0,tidak kongesti
400,1000,400,0.4,29.120073,0.235,0,tidak kongesti
400,1000,400,0.4,29.981847,0.155,0,tidak kongesti
400,1000,400,0.4,29.190751,0.184,0,tidak kongesti
400,1000,400,0.4,29.210168,0.199,0,tidak kongesti
400,1000,412,0.412,29.640182,0.165,0,tidak kongesti
400,1000,412,0.412,29.097724,0.174,0,tidak kongesti
400,1000,400,0.4,29.526759,0.201,0,tidak kongesti
400,1000,400,0.4,29.035075,0.218,0,tidak kongesti
400,1000,400,0.4,29.789992,0.191,0,tidak kongesti
400,1000,400,0.4,29.372899,0.186,0,tidak kongesti
400,1000,400,0.4,29.364937,0.196,0,tidak kongesti
400,1000,400,0.4,29.124821,0.241,0,tidak kongesti
400,1000,400,0.4,29.913263,0.218,0,tidak kongesti
400,1000,400,0.4,29.538981,0.211,0,tidak kongesti
400,1000,412,0.412,29.370315,0.203,0,tidak kongesti
400,1000,400,0.4,28.813747,0.174,0,tidak kongesti
400,1000,400,0.4,29.534373,0.151,0,tidak kongesti
400,1000,400,0.4,29.430657,0.207,0,tidak kongesti
400,1000,412,0.412,29.648982,0.203,0,tidak kongesti
400,1000,400,0.4,29.095349,0.183,0,tidak kongesti
400,1000,400,0.4,29.192009,0.237,0,tidak kongesti
400,1000,400,0.4,30.036742,0.225,0,tidak kongesti
400,1000,400,0.4,28.774497,0.183,0,tidak kongesti
400,1000,400,0.4,29.936659,0.219,0,tidak kongesti
400,1000,400,0.4,29.262898,0.227,0,tidak kongesti
400,1000,400,0.4,29.349013,0.168,0,tidak kongesti
400,1000,400,0.4,29.540239,0.155,0,tidak kongesti
400,1000,412,0.412,29.494563,0.162,0,tidak kongesti
400,1000,400,0.4,29.369197,0.161,0,tidak kongesti
400,1000,400,0.4,29.486391,0.199,0,tidak kongesti
400,1000,400,0.4,29.406353,0.198,0,tidak kongesti
400,1000,400,0.4,29.445045,0.225,0,tidak kongesti
400,1000,400,0.4,29.465927,0.182,0,tidak kongesti
400,1000,400,0.4,29.191595,0.195,0,tidak kongesti
400,1000,400,0.4,29.253609,0.167,0,tidak kongesti
400,1000,412,0.412,29.640741,0.169,0,tidak kongesti
400,1000,400,0.4,28.832884,0.201,0,tidak kongesti
400,1000,400,0.4,29.399439,0.172,0,tidak kongesti
400,1000,400,0.4,29.672309,0.191,0,tidak kongesti
400,1000,400,0.4,29.345451,0.225,0,tidak kongesti
400,1000,400,0.4,30.066215,0.216,0,tidak kongesti
400,1000,412,0.412,28.616236,0.208,0,tidak kongesti
400,1000,400,0.4,29.769598,0.094,0,tidak kongesti
400,1000,400,0.4,29.219667,0.145,0,tidak kongesti
400,1000,400,0.4,29.330854,0.186,0,tidak kongesti
400,1000,400,0.4,29.214917,0.239,0,tidak kongesti
400,1000,400,0.4,29.826241,0.232,0,tidak kongesti
400,1000,400,0.4,29.540658,0.164,0,tidak kongesti
400,1000,400,0.4,29.913682,0.164,0,tidak kongesti
400,1000,400,0.4,28.244189,0.213,0,tidak kongesti
400,1000,412,0.412,30.318833,0.229,0,tidak kongesti
400,1000,400,0.4,29.209469,0.147,0,tidak kongesti
400,1000,400,0.4,28.800687,0.179,0,tidak kongesti
400,1000,400,0.4,29.431915,0.171,0,tidak kongesti
400,1000,400,0.4,29.607776,0.153,0,tidak kongesti
400,1000,412,0.412,28.999246,0.165,0,tidak kongesti
400,1000,400,0.4,29.440575,0.201,0,tidak kongesti
400,1000,400,0.4,29.954273,0.223,0,tidak kongesti
800,1000,811,0.811,14.372614,0.182,0,kongesti
800,1000,800,0.8,14.344957,0.237,0,tidak kongesti
800,1000,800,0.8,15.443634,0.204,0,tidak kongesti
800,1000,811,0.811,14.718888,0.189,0,kongesti
800,1000,800,0.8,14.274836,0.175,0,tidak kongesti
800,1000,800,0.8,14.532341,0.153,0,tidak kongesti
800,1000,800,0.8,15.202052,0.151,0,tidak kongesti
800,1000,800,0.8,14.461941,0.199,0,tidak kongesti
800,1000,800,0.8,14.948667,0.217,0,tidak kongesti
800,1000,800,0.8,14.092061,0.201,0,tidak kongesti
800,1000,800,0.8,15.353747,0.244,0,tidak kongesti
800,1000,800,0.8,14.328614,0.231,0,tidak kongesti
800,1000,800,0.8,14.551967,0.153,0,tidak kongesti
800,1000,800,0.8,14.625589,0.196,0,tidak kongesti
800,1000,811,0.811,15.115448,0.147,0,kongesti
800,1000,800,0.8,14.377503,0.181,0,tidak kongesti
800,1000,800,0.8,14.941892,0.178,0,tidak kongesti
800,1000,800,0.8,14.915702,0.146,0,tidak kongesti
800,1000,800,0.8,14.506512,0.174,0,tidak kongesti
800,1000,811,0.811,14.694514,0.174,0,kongesti
800,1000,800,0.8,14.688158,0.201,0,tidak kongesti
800,1000,800,0.8,14.287128,0.196,0,tidak kongesti
800,1000,800,0.8,15.083251,0.153,0,tidak kongesti
800,1000,811,0.811,14.314226,0.128,0,kongesti
800,1000,800,0.8,15.074591,0.164,0,tidak kongesti
800,1000,800,0.8,15.100922,0.169,0,tidak kongesti
800,1000,800,0.8,14.206678,0.152,0,tidak kongesti
800,1000,800,0.8,15.160985,0.188,0,tidak kongesti
800,1000,800,0.8,14.443713,0.161,0,tidak kongesti
800,1000,800,0.8,14.352989,0.161,0,tidak kongesti
800,1000,800,0.8,14.924222,0.178,0,tidak kongesti
800,1000,811,0.811,14.529268,0.181,0,kongesti
800,1000,800,0.8,14.995959,0.206,0,tidak kongesti
800,1000,800,0.8,17.685476,0.189,0,tidak kongesti
800,1000,800,0.8,11.533487,0.191,0,tidak kongesti
800,1000,800,0.8,14.414115,0.151,0,tidak kongesti
800,1000,800,0.8,14.683548,0.204,0,tidak kongesti
800,1000,811,0.811,14.747523,0.207,0,kongesti
800,1000,800,0.8,14.578996,0.145,0,tidak kongesti
800,1000,800,0.8,14.754717,0.196,0,tidak kongesti
800,1000,800,0.8,15.292287,0.227,0,tidak kongesti
800,1000,800,0.8,14.786425,0.221,0,tidak kongesti
800,1000,800,0.8,14.032136,0.173,0,tidak kongesti
800,1000,800,0.8,15.511939,0.198,0,tidak kongesti
800,1000,800,0.8,14.042264,0.225,0,tidak kongesti
800,1000,811,0.811,15.452084,0.168,0,kongesti
800,1000,811,0.811,14.331268,0.174,0,kongesti
800,1000,800,0.8,14.268485,0.209,0,tidak kongesti
800,1000,800,0.8,14.892375,0.239,0,tidak kongesti
800,1000,800,0.8,14.729364,0.157,0,tidak kongesti
800,1000,800,0.8,14.512367,0.202,0,tidak kongesti
800,1000,800,0.8,14.742285,0.228,0,tidak kongesti
800,1000,800,0.8,15.117474,0.172,0,tidak kongesti
800,1000,800,0.8,14.162181,0.165,0,tidak kongesti
800,1000,800,0.8,14.799625,0.241,0,tidak kongesti
800,1000,800,0.8,14.925829,0.178,0,tidak kongesti
800,1000,811,0.811,14.382601,0.184,0,kongesti
800,1000,800,0.8,14.849143,0.189,0,tidak kongesti
800,1000,800,0.8,14.983378,0.192,0,tidak kongesti
800,1000,800,0.8,14.104213,0.189,0,tidak kongesti
1200,1000,976,0.976,12.094445,2.296,11,kongesti berat
1200,1000,964,0.964,12.240553,2.298,11,kongesti berat
1200,1000,976,0.976,12.032915,2.351,11,kongesti berat
1200,1000,976,0.976,12.015804,2.291,11,kongesti berat
1200,1000,964,0.964,12.101087,2.308,10,kongesti berat
1200,1000,976,0.976,12.136354,2.353,11,kongesti berat
1200,1000,964,0.964,12.052051,2.307,11,kongesti berat
1200,1000,976,0.976,12.098706,2.298,11,kongesti berat
1200,1000,976,0.976,12.195645,2.422,9,kongesti berat
1200,1000,964,0.964,11.116206,2.253,9,kongesti berat
1200,1000,976,0.976,12.237271,2.383,11,kongesti berat
1200,1000,976,0.976,11.947219,2.309,11,kongesti berat
1200,1000,964,0.964,12.246211,2.291,8.9,kongesti berat
1200,1000,976,0.976,12.156814,2.297,11,kongesti berat
1200,1000,964,0.964,11.889879,2.389,11,kongesti berat
1200,1000,976,0.976,12.103245,2.307,8.5,kongesti berat
1200,1000,976,0.976,12.237696,2.302,8.9,kongesti berat
1200,1000,964,0.964,11.956718,2.293,11,kongesti berat
1200,1000,976,0.976,12.088718,2.238,11,kongesti berat
1200,1000,964,0.964,12.105621,2.308,11,kongesti berat
1200,1000,976,0.976,12.087741,2.298,11,kongesti berat
1200,1000,976,0.976,12.091791,2.311,11,kongesti berat
1200,1000,964,0.964,12.162401,2.334,11,kongesti berat
1200,1000,976,0.976,12.046813,2.294,11,kongesti berat
1200,1000,964,0.964,12.074826,2.311,11,kongesti berat
